fecha,abrir,max,min,CloseClose price adjusted for splits.,Adj CloseAdjusted close price adjusted for splits and dividend and/or capital gain distributions.,volumen
"Jun 30, 2021","1,581.00","1,584.87","1,552.01","1,557.79","1,557.79","231,100"
"Jun 29, 2021","1,573.92","1,583.94","1,544.47","1,583.00","1,583.00","226,200"
"Jun 28, 2021","1,551.00","1,576.65","1,545.00","1,570.72","1,570.72","283,800"
"Jun 25, 2021","1,554.10","1,576.21","1,525.00","1,541.72","1,541.72","284,200"
"Jun 24, 2021","1,550.00","1,561.94","1,534.75","1,542.39","1,542.39","375,100"
"Jun 23, 2021","1,520.45","1,535.93","1,504.04","1,532.76","1,532.76","355,000"
"Jun 22, 2021","1,477.00","1,515.10","1,474.38","1,505.00","1,505.00","375,000"
"Jun 21, 2021","1,468.60","1,485.02","1,440.35","1,476.34","1,476.34","328,100"
"Jun 18, 2021","1,465.10","1,482.73","1,460.00","1,468.06","1,468.06","529,700"
"Jun 17, 2021","1,410.00","1,468.41","1,409.01","1,462.58","1,462.58","462,100"
"Jun 16, 2021","1,410.54","1,438.64","1,393.20","1,427.23","1,427.23","419,800"
"Jun 15, 2021","1,438.12","1,455.83","1,400.00","1,404.78","1,404.78","482,900"
"Jun 14, 2021","1,396.23","1,438.06","1,390.69","1,432.63","1,432.63","477,700"
"Jun 11, 2021","1,380.00","1,406.70","1,379.30","1,392.75","1,392.75","485,100"
"Jun 10, 2021","1,314.06","1,380.70","1,310.62","1,373.35","1,373.35","594,600"
"Jun 9, 2021","1,327.83","1,343.50","1,313.29","1,316.66","1,316.66","382,900"
"Jun 8, 2021","1,333.77","1,342.81","1,300.44","1,311.53","1,311.53","485,900"
"Jun 7, 2021","1,320.51","1,329.50","1,303.47","1,325.19","1,325.19","322,700"
"Jun 4, 2021","1,341.88","1,349.28","1,320.00","1,325.42","1,325.42","348,300"
"Jun 3, 2021","1,341.09","1,354.03","1,318.87","1,324.15","1,324.15","299,200"
"Jun 2, 2021","1,369.51","1,378.93","1,348.69","1,362.45","1,362.45","287,400"
"Jun 1, 2021","1,371.79","1,380.01","1,341.97","1,368.87","1,368.87","437,000"
"May 28, 2021","1,378.02","1,382.49","1,357.01","1,358.67","1,358.67","351,500"
"May 27, 2021","1,373.00","1,382.98","1,344.61","1,355.00","1,355.00","712,300"
"May 26, 2021","1,381.73","1,405.09","1,371.00","1,385.47","1,385.47","398,600"
"May 25, 2021","1,377.01","1,396.64","1,363.50","1,365.42","1,365.42","319,300"
"May 24, 2021","1,373.43","1,385.19","1,363.64","1,367.33","1,367.33","265,100"
"May 21, 2021","1,393.00","1,406.16","1,356.77","1,367.12","1,367.12","553,700"
"May 20, 2021","1,333.93","1,376.03","1,333.93","1,374.99","1,374.99","594,200"
"May 19, 2021","1,303.16","1,334.96","1,297.97","1,322.31","1,322.31","627,200"
"May 18, 2021","1,339.13","1,370.00","1,336.91","1,346.06","1,346.06","372,000"
"May 17, 2021","1,309.02","1,344.37","1,305.00","1,336.78","1,336.78","364,800"
"May 14, 2021","1,329.97","1,332.00","1,302.00","1,323.10","1,323.10","473,000"
"May 13, 2021","1,309.09","1,317.81","1,262.38","1,296.65","1,296.65","772,400"
"May 12, 2021","1,341.84","1,361.03","1,300.06","1,302.49","1,302.49","753,500"
"May 11, 2021","1,303.93","1,402.77","1,300.00","1,381.42","1,381.42","704,400"
"May 10, 2021","1,460.78","1,464.30","1,378.21","1,384.46","1,384.46","649,000"
"May 7, 2021","1,468.67","1,517.00","1,462.25","1,481.26","1,481.26","642,300"
"May 6, 2021","1,552.02","1,552.02","1,432.38","1,446.34","1,446.34","1,009,300"
"May 5, 2021","1,536.81","1,569.66","1,516.04","1,530.54","1,530.54","384,700"
"May 4, 2021","1,550.17","1,550.17","1,489.00","1,526.91","1,526.91","439,200"
"May 3, 2021","1,579.00","1,625.06","1,565.01","1,571.53","1,571.53","334,300"
"Apr 30, 2021","1,562.67","1,605.00","1,560.50","1,570.98","1,570.98","271,200"
"Apr 29, 2021","1,631.28","1,635.81","1,577.68","1,588.23","1,588.23","313,800"
"Apr 28, 2021","1,601.71","1,647.40","1,571.46","1,622.00","1,622.00","433,600"
"Apr 27, 2021","1,635.00","1,649.91","1,602.07","1,604.94","1,604.94","307,300"
"Apr 26, 2021","1,598.42","1,624.68","1,570.46","1,623.01","1,623.01","361,000"
"Apr 23, 2021","1,580.31","1,614.09","1,573.96","1,600.91","1,600.91","309,200"
"Apr 22, 2021","1,569.66","1,592.57","1,548.08","1,563.46","1,563.46","342,000"
"Apr 21, 2021","1,514.34","1,578.57","1,514.34","1,576.99","1,576.99","378,800"
"Apr 20, 2021","1,560.06","1,567.09","1,506.48","1,533.41","1,533.41","412,900"
"Apr 19, 2021","1,571.26","1,593.99","1,531.69","1,570.99","1,570.99","321,900"
"Apr 16, 2021","1,602.00","1,613.38","1,571.03","1,591.88","1,591.88","312,600"
"Apr 15, 2021","1,572.23","1,609.58","1,569.14","1,599.48","1,599.48","403,100"
"Apr 14, 2021","1,608.01","1,616.57","1,536.42","1,546.56","1,546.56","363,400"
"Apr 13, 2021","1,610.00","1,629.29","1,583.74","1,598.20","1,598.20","292,200"
"Apr 12, 2021","1,563.11","1,598.00","1,559.22","1,593.65","1,593.65","289,300"
"Apr 9, 2021","1,579.99","1,593.56","1,543.03","1,584.73","1,584.73","354,600"
"Apr 8, 2021","1,574.04","1,600.20","1,570.00","1,588.00","1,588.00","530,300"
"Apr 7, 2021","1,545.14","1,548.36","1,515.00","1,542.00","1,542.00","319,400"
"Apr 6, 2021","1,505.00","1,569.89","1,505.00","1,547.79","1,547.79","538,600"
"Apr 5, 2021","1,528.81","1,533.00","1,462.00","1,503.45","1,503.45","344,400"
"Apr 1, 2021","1,518.74","1,570.29","1,494.57","1,510.50","1,510.50","581,700"
"Mar 31, 2021","1,452.71","1,497.94","1,442.43","1,472.14","1,472.14","490,800"
"Mar 30, 2021","1,402.86","1,445.89","1,388.50","1,428.03","1,428.03","408,000"
"Mar 29, 2021","1,430.69","1,430.92","1,368.44","1,403.42","1,403.42","459,000"
"Mar 26, 2021","1,390.49","1,444.61","1,381.09","1,431.97","1,431.97","584,600"
"Mar 25, 2021","1,361.61","1,415.36","1,337.95","1,402.50","1,402.50","610,000"
"Mar 24, 2021","1,442.00","1,442.00","1,381.00","1,387.85","1,387.85","562,800"
"Mar 23, 2021","1,479.04","1,492.15","1,441.96","1,446.65","1,446.65","434,300"
"Mar 22, 2021","1,454.64","1,482.65","1,454.11","1,476.11","1,476.11","383,800"
"Mar 19, 2021","1,438.00","1,469.62","1,420.01","1,448.89","1,448.89","608,800"
"Mar 18, 2021","1,488.51","1,500.00","1,433.18","1,436.17","1,436.17","729,800"
"Mar 17, 2021","1,516.00","1,555.00","1,480.00","1,537.62","1,537.62","470,700"
"Mar 16, 2021","1,600.80","1,620.11","1,529.29","1,550.49","1,550.49","400,300"
"Mar 15, 2021","1,536.59","1,581.32","1,532.09","1,581.32","1,581.32","355,200"
"Mar 12, 2021","1,531.00","1,563.12","1,506.78","1,550.15","1,550.15","472,800"
"Mar 11, 2021","1,509.99","1,588.00","1,490.24","1,570.78","1,570.78","875,100"
"Mar 10, 2021","1,531.54","1,531.69","1,429.58","1,435.57","1,435.57","579,200"
"Mar 9, 2021","1,451.99","1,483.87","1,405.51","1,452.01","1,452.01","931,000"
"Mar 8, 2021","1,450.00","1,488.98","1,362.50","1,369.54","1,369.54","876,900"
"Mar 5, 2021","1,475.51","1,493.00","1,348.91","1,470.24","1,470.24","1,269,500"
"Mar 4, 2021","1,519.00","1,582.94","1,407.39","1,458.64","1,458.64","1,264,700"
"Mar 3, 2021","1,639.12","1,655.00","1,518.72","1,528.00","1,528.00","1,120,700"
"Mar 2, 2021","1,700.00","1,707.87","1,606.52","1,642.41","1,642.41","1,057,600"
"Mar 1, 2021","1,691.03","1,724.23","1,665.28","1,713.28","1,713.28","753,800"
"Feb 26, 2021","1,636.03","1,660.00","1,575.00","1,638.11","1,638.11","765,100"
"Feb 25, 2021","1,703.28","1,730.00","1,594.66","1,613.06","1,613.06","699,700"
"Feb 24, 2021","1,769.30","1,784.00","1,699.53","1,714.00","1,714.00","683,200"
"Feb 23, 2021","1,717.17","1,779.00","1,657.60","1,775.79","1,775.79","710,500"
"Feb 22, 2021","1,878.48","1,881.50","1,783.59","1,788.82","1,788.82","738,300"
"Feb 19, 2021","1,891.09","1,955.74","1,891.09","1,910.39","1,910.39","475,400"
"Feb 18, 2021","1,852.00","1,894.94","1,830.66","1,891.09","1,891.09","339,100"
"Feb 17, 2021","1,913.19","1,915.89","1,827.69","1,890.25","1,890.25","431,100"
"Feb 16, 2021","1,958.50","2,006.71","1,925.42","1,939.87","1,939.87","379,600"
"Feb 12, 2021","1,934.15","1,947.94","1,880.00","1,943.00","1,943.00","308,400"
"Feb 11, 2021","1,934.99","1,955.00","1,908.80","1,942.25","1,942.25","376,600"
"Feb 10, 2021","1,878.00","1,930.00","1,863.99","1,905.27","1,905.27","339,400"
"Feb 9, 2021","1,893.26","1,895.00","1,863.67","1,878.00","1,878.00","341,200"
"Feb 8, 2021","1,948.00","1,948.00","1,863.54","1,900.89","1,900.89","475,100"
"Feb 5, 2021","1,912.88","1,938.50","1,895.74","1,918.13","1,918.13","306,300"
"Feb 4, 2021","1,905.00","1,912.33","1,860.00","1,893.35","1,893.35","370,000"
"Feb 3, 2021","1,932.12","1,932.12","1,863.27","1,870.52","1,870.52","319,400"
"Feb 2, 2021","1,915.81","1,938.59","1,850.77","1,909.99","1,909.99","464,500"
"Feb 1, 2021","1,812.58","1,903.71","1,810.01","1,896.79","1,896.79","606,600"
"Jan 29, 2021","1,799.51","1,833.16","1,744.15","1,779.51","1,779.51","694,800"
"Jan 28, 2021","1,770.02","1,850.97","1,732.71","1,844.73","1,844.73","639,900"
"Jan 27, 2021","1,803.55","1,828.30","1,700.00","1,718.70","1,718.70","1,023,100"
"Jan 26, 2021","1,900.76","1,908.88","1,781.21","1,807.74","1,807.74","713,700"
"Jan 25, 2021","2,006.00","2,012.80","1,863.85","1,880.00","1,880.00","587,500"
"Jan 22, 2021","1,953.27","1,971.77","1,903.28","1,965.05","1,965.05","515,800"
"Jan 21, 2021","2,020.00","2,020.00","1,909.90","1,940.19","1,940.19","617,900"
"Jan 20, 2021","1,960.00","1,991.88","1,929.52","1,984.34","1,984.34","639,400"
"Jan 19, 2021","1,888.17","1,938.17","1,861.00","1,913.21","1,913.21","707,400"
"Jan 15, 2021","1,860.01","1,877.11","1,805.46","1,851.78","1,851.78","534,800"
"Jan 14, 2021","1,814.00","1,889.62","1,814.00","1,852.53","1,852.53","547,000"
"Jan 13, 2021","1,823.00","1,830.00","1,766.69","1,798.19","1,798.19","506,700"
"Jan 12, 2021","1,792.08","1,845.25","1,777.95","1,810.09","1,810.09","616,300"
"Jan 11, 2021","1,701.16","1,794.78","1,675.00","1,761.55","1,761.55","594,100"
"Jan 8, 2021","1,623.84","1,719.26","1,612.83","1,719.00","1,719.00","737,300"
"Jan 7, 2021","1,616.97","1,629.33","1,570.57","1,597.97","1,597.97","1,170,800"
"Jan 6, 2021","1,627.32","1,627.32","1,564.95","1,571.98","1,571.98","584,700"
"Jan 5, 2021","1,639.38","1,704.25","1,630.00","1,650.00","1,650.00","530,400"
"Jan 4, 2021","1,690.99","1,725.00","1,612.57","1,640.00","1,640.00","851,000"
"Dec 31, 2020","1,718.59","1,718.59","1,660.90","1,675.22","1,675.22","254,200"
"Dec 30, 2020","1,690.00","1,723.96","1,659.60","1,712.94","1,712.94","304,300"
"Dec 29, 2020","1,680.00","1,689.41","1,640.03","1,673.49","1,673.49","278,300"
"Dec 28, 2020","1,700.00","1,703.32","1,625.70","1,663.72","1,663.72","285,900"
"Dec 24, 2020","1,672.00","1,694.48","1,665.90","1,690.48","1,690.48","132,800"
"Dec 23, 2020","1,729.26","1,735.39","1,667.01","1,670.01","1,670.01","419,100"
"Dec 22, 2020","1,713.65","1,735.75","1,701.68","1,732.39","1,732.39","309,800"
"Dec 21, 2020","1,707.65","1,726.71","1,665.30","1,697.89","1,697.89","457,100"
"Dec 18, 2020","1,697.66","1,727.97","1,676.38","1,723.68","1,723.68","531,800"
"Dec 17, 2020","1,671.77","1,694.00","1,661.47","1,679.99","1,679.99","375,700"
"Dec 16, 2020","1,670.00","1,675.23","1,640.00","1,669.54","1,669.54","514,400"
"Dec 15, 2020","1,634.11","1,676.92","1,634.11","1,668.99","1,668.99","528,400"
"Dec 14, 2020","1,612.00","1,640.00","1,610.00","1,618.06","1,618.06","479,700"
"Dec 11, 2020","1,597.00","1,606.63","1,572.03","1,606.63","1,606.63","479,200"
"Dec 10, 2020","1,531.55","1,598.00","1,512.60","1,589.52","1,589.52","447,200"
"Dec 9, 2020","1,619.88","1,619.88","1,517.09","1,536.54","1,536.54","858,000"
"Dec 8, 2020","1,580.00","1,628.91","1,575.00","1,615.88","1,615.88","401,400"
"Dec 7, 2020","1,557.20","1,589.11","1,551.43","1,575.60","1,575.60","358,800"
"Dec 4, 2020","1,566.83","1,566.83","1,529.00","1,557.38","1,557.38","290,900"
"Dec 3, 2020","1,537.30","1,569.96","1,533.30","1,560.34","1,560.34","402,700"
"Dec 2, 2020","1,517.54","1,525.39","1,483.34","1,522.86","1,522.86","468,500"
"Dec 1, 2020","1,556.04","1,577.00","1,516.55","1,521.66","1,521.66","558,100"
"Nov 30, 2020","1,529.51","1,558.26","1,475.85","1,553.33","1,553.33","722,600"
"Nov 27, 2020","1,480.00","1,519.18","1,463.27","1,513.43","1,513.43","286,800"
"Nov 25, 2020","1,447.91","1,484.23","1,445.00","1,480.36","1,480.36","489,400"
"Nov 24, 2020","1,458.29","1,460.65","1,401.35","1,439.28","1,439.28","582,400"
"Nov 23, 2020","1,431.47","1,458.10","1,413.99","1,451.77","1,451.77","638,800"
"Nov 20, 2020","1,372.93","1,423.97","1,365.58","1,416.99","1,416.99","615,200"
"Nov 19, 2020","1,324.96","1,383.96","1,312.31","1,370.30","1,370.30","484,900"
"Nov 18, 2020","1,305.31","1,327.41","1,290.89","1,318.09","1,318.09","498,300"
"Nov 17, 2020","1,298.04","1,312.53","1,283.00","1,300.81","1,300.81","400,000"
"Nov 16, 2020","1,286.55","1,311.90","1,275.89","1,286.31","1,286.31","445,800"
"Nov 13, 2020","1,321.73","1,335.46","1,285.46","1,301.66","1,301.66","446,100"
"Nov 12, 2020","1,315.00","1,355.00","1,293.56","1,296.00","1,296.00","631,800"
"Nov 11, 2020","1,274.39","1,339.10","1,267.52","1,304.49","1,304.49","699,700"
"Nov 10, 2020","1,325.88","1,325.93","1,219.14","1,226.03","1,226.03","1,031,200"
"Nov 9, 2020","1,445.51","1,450.43","1,330.00","1,330.72","1,330.72","961,700"
"Nov 6, 2020","1,433.98","1,490.67","1,395.68","1,485.86","1,485.86","567,700"
"Nov 5, 2020","1,405.10","1,460.00","1,372.76","1,437.80","1,437.80","902,200"
"Nov 4, 2020","1,282.00","1,321.16","1,275.00","1,315.69","1,315.69","610,100"
"Nov 3, 2020","1,220.00","1,242.77","1,196.63","1,233.97","1,233.97","334,800"
"Nov 2, 2020","1,229.45","1,252.00","1,192.14","1,215.86","1,215.86","406,600"
"Oct 30, 2020","1,279.41","1,292.78","1,195.01","1,214.05","1,214.05","620,100"
"Oct 29, 2020","1,288.88","1,314.77","1,267.93","1,300.98","1,300.98","394,500"
"Oct 28, 2020","1,248.00","1,285.99","1,237.46","1,273.59","1,273.59","325,100"
"Oct 27, 2020","1,285.95","1,293.81","1,267.10","1,282.47","1,282.47","328,200"
"Oct 26, 2020","1,303.08","1,327.39","1,255.39","1,281.44","1,281.44","346,400"
"Oct 23, 2020","1,300.01","1,312.67","1,282.74","1,312.16","1,312.16","262,100"
"Oct 22, 2020","1,293.67","1,316.00","1,269.40","1,294.32","1,294.32","377,400"
"Oct 21, 2020","1,333.43","1,374.93","1,286.77","1,299.13","1,299.13","708,200"
"Oct 20, 2020","1,297.99","1,378.50","1,295.01","1,333.66","1,333.66","741,600"
"Oct 19, 2020","1,273.00","1,298.81","1,266.78","1,284.05","1,284.05","645,100"
"Oct 16, 2020","1,269.89","1,280.52","1,258.05","1,271.38","1,271.38","363,800"
"Oct 15, 2020","1,212.13","1,261.92","1,206.00","1,257.89","1,257.89","468,100"
"Oct 14, 2020","1,270.00","1,283.96","1,217.17","1,238.70","1,238.70","605,400"
"Oct 13, 2020","1,227.84","1,280.44","1,202.23","1,269.17","1,269.17","583,400"
"Oct 12, 2020","1,236.23","1,239.00","1,201.89","1,215.75","1,215.75","542,100"
"Oct 9, 2020","1,165.13","1,202.99","1,162.80","1,199.84","1,199.84","455,200"
"Oct 8, 2020","1,158.54","1,173.43","1,150.72","1,160.37","1,160.37","448,200"
"Oct 7, 2020","1,105.70","1,149.00","1,094.86","1,145.00","1,145.00","555,600"
"Oct 6, 2020","1,086.79","1,116.65","1,085.01","1,091.39","1,091.39","412,500"
"Oct 5, 2020","1,085.78","1,097.61","1,079.08","1,090.58","1,090.58","315,100"
"Oct 2, 2020","1,083.55","1,105.00","1,063.70","1,079.33","1,079.33","405,300"
"Oct 1, 2020","1,097.99","1,117.86","1,095.91","1,115.34","1,115.34","423,900"
"Sep 30, 2020","1,085.00","1,098.00","1,076.65","1,082.48","1,082.48","347,900"
"Sep 29, 2020","1,095.43","1,095.43","1,068.00","1,082.87","1,082.87","235,000"
"Sep 28, 2020","1,101.57","1,107.86","1,070.00","1,093.43","1,093.43","472,400"
"Sep 25, 2020","1,034.06","1,068.39","1,018.41","1,062.00","1,062.00","419,500"
"Sep 24, 2020","1,003.63","1,048.94",986.83,"1,034.63","1,034.63","553,700"
"Sep 23, 2020","1,072.72","1,072.72","1,010.60","1,020.96","1,020.96","547,300"
"Sep 22, 2020","1,023.00","1,061.91","1,011.01","1,060.97","1,060.97","626,800"
"Sep 21, 2020",984.39,"1,012.14",966.74,"1,011.99","1,011.99","423,600"
"Sep 18, 2020",987.03,"1,005.55",970.85,998.06,998.06,"609,700"
"Sep 17, 2020",979.99,995.82,959.87,980.15,980.15,"737,900"
"Sep 16, 2020","1,035.00","1,048.81","1,000.51","1,003.00","1,003.00","462,900"
"Sep 15, 2020","1,051.95","1,054.71","1,015.00","1,029.99","1,029.99","451,300"
"Sep 14, 2020","1,056.00","1,065.00","1,026.23","1,036.77","1,036.77","449,400"
"Sep 11, 2020","1,046.35","1,055.00","1,015.49","1,032.98","1,032.98","405,300"
"Sep 10, 2020","1,069.74","1,090.82","1,030.19","1,040.99","1,040.99","689,100"
"Sep 9, 2020","1,065.81","1,070.52","1,030.10","1,057.34","1,057.34","667,800"
"Sep 8, 2020","1,015.08","1,078.70","1,014.54","1,022.53","1,022.53","714,200"
"Sep 4, 2020","1,085.01","1,102.29","1,000.00","1,083.38","1,083.38","899,700"
"Sep 3, 2020","1,168.48","1,177.38","1,067.92","1,087.12","1,087.12","1,097,600"
"Sep 2, 2020","1,221.11","1,225.00","1,171.63","1,195.96","1,195.96","717,600"
"Sep 1, 2020","1,200.00","1,222.68","1,195.63","1,209.26","1,209.26","671,300"
"Aug 31, 2020","1,174.75","1,176.30","1,128.56","1,168.59","1,168.59","705,900"
"Aug 28, 2020","1,208.01","1,220.06","1,172.86","1,178.90","1,178.90","587,200"
"Aug 27, 2020","1,224.73","1,225.08","1,199.00","1,201.40","1,201.40","253,300"
"Aug 26, 2020","1,230.06","1,244.15","1,208.21","1,215.93","1,215.93","463,600"
"Aug 25, 2020","1,210.38","1,233.99","1,200.30","1,224.00","1,224.00","274,400"
"Aug 24, 2020","1,217.00","1,231.59","1,198.66","1,212.09","1,212.09","278,900"
"Aug 21, 2020","1,211.00","1,221.06","1,200.00","1,202.28","1,202.28","291,400"
"Aug 20, 2020","1,200.02","1,221.08","1,195.53","1,218.30","1,218.30","252,900"
"Aug 19, 2020","1,213.78","1,229.72","1,198.00","1,212.45","1,212.45","411,600"
"Aug 18, 2020","1,191.00","1,221.32","1,180.00","1,208.64","1,208.64","443,200"
"Aug 17, 2020","1,171.76","1,197.59","1,165.01","1,189.87","1,189.87","429,000"
"Aug 14, 2020","1,171.65","1,172.49","1,145.00","1,156.44","1,156.44","351,100"
"Aug 13, 2020","1,122.51","1,161.82","1,121.00","1,157.05","1,157.05","839,000"
"Aug 12, 2020","1,117.42","1,138.97","1,101.22","1,111.64","1,111.64","566,800"
"Aug 11, 2020","1,137.99","1,146.00","1,097.72","1,100.01","1,100.01","670,200"
"Aug 10, 2020","1,267.00","1,270.00","1,090.00","1,124.31","1,124.31","1,101,600"
"Aug 7, 2020","1,218.00","1,235.00","1,162.32","1,193.97","1,193.97","878,200"
"Aug 6, 2020","1,235.34","1,248.22","1,200.15","1,219.96","1,219.96","423,900"
"Aug 5, 2020","1,186.72","1,234.27","1,181.61","1,225.45","1,225.45","619,400"
"Aug 4, 2020","1,170.72","1,175.00","1,151.12","1,173.93","1,173.93","396,400"
"Aug 3, 2020","1,124.99","1,181.99","1,124.99","1,172.62","1,172.62","521,100"
"Jul 31, 2020","1,147.11","1,150.82","1,085.15","1,124.62","1,124.62","726,400"
"Jul 30, 2020","1,085.55","1,131.89","1,074.09","1,107.50","1,107.50","781,800"
"Jul 29, 2020","1,060.68","1,095.35","1,053.75","1,086.91","1,086.91","475,500"
"Jul 28, 2020","1,063.00","1,066.33","1,039.56","1,039.56","1,039.56","298,000"
"Jul 27, 2020","1,004.48","1,081.74",996.00,"1,070.44","1,070.44","563,000"
"Jul 24, 2020",968.03,"1,002.47",952.22,988.99,988.99,"449,400"
"Jul 23, 2020","1,018.45","1,034.22",976.82,982.30,982.30,"379,600"
"Jul 22, 2020","1,029.15","1,046.80","1,003.83","1,019.39","1,019.39","341,800"
"Jul 21, 2020","1,059.99","1,059.99","1,013.39","1,018.90","1,018.90","405,100"
"Jul 20, 2020",980.34,"1,029.93",975.00,"1,024.81","1,024.81","458,700"
"Jul 17, 2020",964.62,972.95,941.44,964.72,964.72,"302,800"
"Jul 16, 2020",959.66,965.72,945.79,956.62,956.62,"329,500"
"Jul 15, 2020",978.28,987.18,956.81,971.63,971.63,"528,500"
"Jul 14, 2020",972.14,"1,000.00",950.41,972.63,972.63,"659,600"
"Jul 13, 2020","1,058.01","1,125.00",979.82,981.97,981.97,"539,000"
"Jul 10, 2020","1,020.00","1,035.85","1,001.61","1,035.83","1,035.83","292,500"
"Jul 9, 2020","1,026.26","1,026.26",991.82,"1,017.45","1,017.45","455,500"
"Jul 8, 2020","1,020.75","1,020.98","1,001.44","1,015.00","1,015.00","386,000"
"Jul 7, 2020","1,000.58","1,023.48",986.90,"1,007.24","1,007.24","408,300"
"Jul 6, 2020","1,001.93","1,035.58",990.00,995.93,995.93,"626,400"
"Jul 2, 2020",991.91,997.99,982.60,988.42,988.42,"316,700"
"Jul 1, 2020",985.00,993.05,968.83,977.14,977.14,"525,600"
"Jun 30, 2020",982.00,989.99,971.01,985.77,985.77,"301,000"
"Jun 29, 2020",970.30,987.00,949.98,980.83,980.83,"335,500"
"Jun 26, 2020",974.51,985.03,952.62,973.17,973.17,"500,800"
"Jun 25, 2020",950.35,972.95,944.35,971.44,971.44,"333,100"
"Jun 24, 2020",978.34,988.52,942.00,953.77,953.77,"460,300"
"Jun 23, 2020",995.30,998.11,976.38,977.49,977.49,"457,000"
"Jun 22, 2020",953.94,989.00,953.01,984.54,984.54,"502,100"
"Jun 19, 2020",929.19,961.99,922.50,952.96,952.96,"507,200"
"Jun 18, 2020",930.00,937.57,922.09,926.02,926.02,"439,800"
"Jun 17, 2020",960.31,967.27,928.66,935.73,935.73,"491,800"
"Jun 16, 2020",958.02,964.84,923.25,950.26,950.26,"633,300"
"Jun 15, 2020",885.86,940.38,877.02,924.00,924.00,"647,800"
"Jun 12, 2020",874.43,900.80,869.23,896.43,896.43,"761,700"
"Jun 11, 2020",873.62,889.87,845.86,855.00,855.00,"485,300"
"Jun 10, 2020",877.00,892.94,863.02,886.78,886.78,"448,300"
"Jun 9, 2020",849.75,876.73,848.69,866.43,866.43,"388,500"
"Jun 8, 2020",866.94,868.05,840.43,858.86,858.86,"571,100"
"Jun 5, 2020",850.00,871.00,839.52,866.93,866.93,"414,000"
"Jun 4, 2020",849.05,877.68,838.09,839.99,839.99,"452,600"
"Jun 3, 2020",865.46,874.00,850.65,853.52,853.52,"489,400"
"Jun 2, 2020",844.50,867.23,837.76,859.77,859.77,"469,000"
"Jun 1, 2020",852.67,860.71,842.00,844.08,844.08,"298,900"
"May 29, 2020",835.00,855.00,830.95,851.67,851.67,"554,900"
"May 28, 2020",817.11,838.43,811.21,827.16,827.16,"360,300"
"May 27, 2020",833.86,836.29,783.01,820.83,820.83,"647,700"
"May 26, 2020",859.14,864.05,828.32,834.17,834.17,"546,300"
